,id_website,description
17,151796047,"EXCLUSIVITÉ ACOR IMMOBILIER ! Votre agence ACOR IMMOBILIER vous propose à la LOCATION à CHATILLON, à 7 minutes du Tramway T6 Centre de Châtillon dans un secteur pavillonnaire au calme, à 10 minutes du Centre Ville, proche commerces et écoles, dans une petite copropriété avec espaces verts, un appartement de 3/4 pièces de 62.86 m² en double exposition (Est / Ouest), en bon état, comprenant: entrée donnant sur grande salle à manger et belle cuisine ouverte aménagée séjour, deux chambres, salle d'eau, WC, cave. Chauffage et eau chaude individuel gaz, faibles charges, très lumineux et calme. Parking collectif."
18,151829301,"Jolie studio de 29m² près des commerces et du tramway 6 Centre de Châtillon dans une copropriété calme et verdoyante.
Cuisine séparée équipée d'un réchaud plat, un évier et d'un petit réfrigérateur."
19,151916145,"Un deux pièces à 3 mn à pied du métro CHATILLON-MONTROUGE, dans un immeuble récent au 3ème étage donnant sur un jardin, entrée, placard, cuisine aménagée séparée, séjour avec placard et balcon exposé sud; Chambre avec placard et donnant sur balcon, salle de bains et WC séparé.. Cave et parking en sous-sol Loyer mensuel 940 euros - Charges locatives 90 euros - Honoraire TTC à la charge du locataire 864 euros dont 144 euros d'honoraires d'état des lieux."
20,151985871,"Situé en plein coeur du centre ville dans un immeuble récent 3 pièces lumineux avec terrasse séjour, cuisine aménagée et séparée 2ch, salle de bains, WC, cave et 2 parkings
Assurance Multirisques Privilège *: 16.69 euros / mois
*Services facultatifs, voir conditions en agences."
21,152030761,"A proximité des transports et commerces dans une résidence neuve de standing un agréable deux pièces avec jardin loué avec parking couvert entrée, séjour avec cuisine, salle de bains, WC, placards, jardin, parking
Assurance Multirisques Privilège *: 12.6 euros / mois
*Services facultatifs, voir conditions en agences."
22,152079651,"A 100 MÈTRES DU MÉTRO ET COULÉE VERTE DANS RÉSIDENCE TRÈS RECHERCHÉE APPARTEMENT AGRÉABLE AVEC LOGGIA LOUE AVEC PARKING EN SOUS-SOL Entrée, cuisine, séjour, chambre, salle de bains, WC, loggia.
Assurance Multirisques Privilège *: 12.6 euros / mois
*Services facultatifs, voir conditions en agences."
23,152103761,"Proche centre ville et au pied du Tramway. Au 1er étage sans ascenseur.. Dans immeuble récent, 2 Pièces de 42 m², comprenant: Entrée avec placards, cuisine américaine aménagée et équipée, séjour avec balcon, une chambre, salle d'eau, WC, cave.. Chauffage et eau chaude individuels électriques.. GLI (Garantie Loyers Impayés) Loyer mensuel 940 euros - Charges locatives 30 euros (Régularisation annuelle) - Honoraire TTC à la charge du locataire 630 euros dont 126 euros d'honoraires d'état des lieux."
24,152138719,"Programme de logement neuf sur chatillon.
A louer un 2 pièces de 42,60 m² + 11,30 m² de balcon au 5ème avec assenceur.
Place de parking securise possible."
25,152178905,"EXCLUSIVITÉ L'ADRESSE - A 4 minutes du Tramway VANBAN, des bus et des commerces et à 13 minutes du Métro ligne Châtillon-Montrouge, dans une belle copropriété de standing, venez découvrir cet appartement 3 pièces 57,61 m² rénové au 8ème étage avec ascenseur, au calme, composé d'une entrée avec rangements, d'un beau séjour lumineux et sans vis-à-vis, d'une grande cuisine semi-ouverte et aménagée, de deux chambres, d'un dressing, d'une salle d'eau et d'un WC indépendant. Disponible de suite. Stationnement libre dans la résidence. Honoraires locataires: 864.15 euros (état des lieux inclus). Dépôt de garantie 1200 euros. GARANTIE LOYERS IMPAYÉS."
26,152242295,"Dans le Centre Ville, RUE PIERRE BROSOLETTE, au 3ème étage d'un immeuble neuf. 2 pièces loué vide de 41.38 m², EN PARFAIT ÉTAT, comprenant une entrée, un séjour avec coin cuisine non aménagé non équipé, une chambre, une salle de bains avec WC. Chauffage et eau chaude individuels. Une place de parking.. Loyer: 932 EUR charges comprises. Nous contacter par mail rapidement."
27,152262015,"11 rue de la Mairie 92 CHÂTILLON, au coeur du charmant centre historique. Au 1er étage, avec TERRASSE sur jardin au calme et sans vis à vis direct. Appartement 2 PIÈCES de 47.33m² comprenant une entrée, grand séjour (21m²), cuisine semi séparée et aménagée, chambre avec rangement, salle de bains avec WC. Loué avec parking et cave. Chauffage et eau chaude individuel électriques, fenêtre double vitrage, libre de suite."
28,152262017,"23 Avenue ST EXUPERY CHATILLON proche du métro (13) et du tramway, dans une résidence moderne bien entretenue, avec ascenseur, au 1er étage. Appartement 2 pièces meublé comprenant une entrée, séjour avec BALCON, cuisine séparée équipée et entièrement aménagée (lave-vaisselle, lave-linge, fou, micro ondes, réfrigérateur..), chambre, WC séparés, salle de bains. Nombreux rangements, chauffage et eau chaude individuels gaz, fenêtres double vitrage, emplacement de PARKING. LOYER 1075 euros CC."
29,152293957,"Le charme du vieux bourg aux airs de village, les superbes parcs, la coulée verte sont autant d'atouts complémentaires pour la ville de Châtillon.Dans la résidence neuve COEUR CASTELLIO, vous est proposé un appartement (n°B206) de 42.6m² sis au 2ème étage avec ascenseur se composant d'un séjour donnant sur le balcon avec cuisine aménagée de 20.20 m², d'une chambre avec accès au balcon et d'une salle de bain avec WC. Stationnement sous-sol n°333.(lot 1137) Chauffage et eau chaude collectifs par chaudière gaz à condensation. Eau froide, entretien parties communes, entretien ascenseur et espaces verts communs, compris dans les provisions sur charges mensuelles et donnant lieu à une régularisation annuelle.Logement disponible 15/09/2019Les honoraires de location TTC (à la charge du locataire) incluent le montant de rédaction des états des lieux facturé pour 127,00 euros TTC, après réalisation lors de l'entrée dans les lieux.Pour plus de détails sur ce logement, vous pouvez consulter la fiche descriptive de ce bien, sur notre site internet cmcic-locations."
30,152302427,"Résidence des Sablons - à 10 minutes à pieds du centre ville, très au calme, dans une résidence de haut standing situé au 3ème étage, appartement de 59 m² comprenant: entrée, cuisine indépendante, séjour de 19 m² avec accès sur 14,50 de balcon-terrasse, deux chambres, WC séparés et salle de bains. Avec en sous-sol une place de parking. Disponible de suite ! Honoraires locataires: 884.0 euros Dont: - Visite, constitution dossier, rédaction de bail: 707.0 euros - Etablissement état des lieux: 177.0 euros - Dépôt de garantie: 1268.0 euros Loyer 1348.0 euros /mois CC, dont charges mensuelles: 80.0 euros, régularisation mensuelle."
31,152316439,"A 2 pas du tram et des commerces, résidence de 2011. Un appartement expos2 sude ouest avec balcon et parking a visiter rapidement ! Entrée, séjour, chambre, cuisine salle de bains
Assurance Multirisques Privilège *: 12.6 euros / mois
*Services facultatifs, voir conditions en agences."
32,152321461,"Chatillon rue anatole france a deux minutes du métro et des commerces dans une 
résidence de standing au quatrième etage avec ascenseur un beau trois pièces de 
68.90 m² très agréable avec balcons comprenant: une entrée, un séjour avec une cuisine ouverte aménagée, deux chambres avec placards, une salle de bains, WC, cave et parking en sous-sol.
Prenez vite rendez vous !"
33,152340775,"Flatlooker vous propose à la location un appartement à Châtillon à proximité immédiate du métro ligne 13 (Châtillon-Montrouge) et la ligne de tram T6.Nous commençons la visite par un séjour spacieux avec une grande fenêtre, un canapé lit avec une table basse et un grand meuble qui permet de ranger de nombreuses affaires. L'appartement dispose également d'un grand balcon donnant sur la rue. Nous continuons avec une cuisine séparée avec réfrigérateur, espaces de rangements, tiroirs, un grille pain, une bouilloire, plaque électrique, hotte aspirante, four, machine à laver, micro-onde, table rabattage et une fenêtre qui offre une belle entrée de lumière.Ensuite nous découvrons une belle chambre avec un lit double, un double placard sur rail, une commode, deux tables de chevet.Nous finissons la visite par une salle de bain complètement fonctionnelle et des WC séparés. VOUS POUVEZ VISITER CET APPARTEMENT EN 360+ SUR FLATLOOKER (RÉF: FLTK00736)."
34,152351717,"Dans une résidence de standing, au calme, appartement comprenant: entrée avec placard, cuisine aménagée et équipée avec ouverture sur le séjour, séjour lumineux de 20 m² donnant sur balcon, 2 chambres, salle de bains et WC séparés. Avec en sous-sol une place de stationnement. Disponible de suite ! Honoraires locataires: 945.0 euros Dont: - Visite, constitution dossier, rédaction de bail: 756.0 euros - Etablissement état des lieux: 189.0 euros - Dépôt de garantie: 1164.42 euros Loyer 1254.42 euros /mois CC, dont charges mensuelles: 90.0 euros, régularisation mensuelle."
35,152351719,"En plein coeur de Chatillon, proche de tous les commerces et face au Conservatoire, appartement deux pièces type parisien avec parquet et cheminées dans un immeuble des années 30. Il comprend un grand couloir desservant les deux pièces principales de chaque côté. Une cuisine aménagée de placards hauts et bas, d'un comptoir et équipée d'un réfrigérateur, de plaques chauffantes et d'un évier. Une salle de bain WC et un grand dressing. Appartement traversant, le salon donnant sur le Conservatoire et son parc et la chambre, côté cour. Disponible de suite ! Honoraires locataires: 705.0 euros Dont: - Visite, constitution dossier, rédaction de bail: 564.0 euros - Etablissement état des lieux: 141.0 euros - Dépôt de garantie: 854.64 euros Loyer 980.0 euros /mois CC, dont charges mensuelles: 140.0 euros, régularisation mensuelle."
36,152352479,"Située à CHÂTILLON, rue des Roissys, dans un environnement préservé de 6 maisons en copropriété, maison récente d'une surface de 108m² environ, offrant: au rez-de-chaussée: entrée, séjour avec accès au jardin et sa terrasse, cuisine indépendante, WC, garage; au 1er étage: 3 chambres dont 1 avec dressing, salle de bains et terrasse, salle d'eau, WC; au 2e étage: 1 chambre. Libre de suite. Garantie loyers impayés souscrite."
37,152387433,"A 10 min de la gare de Clamart (Transilien N, future 15) et du T6 arrêt ""centre de Châtillon""
Appartement de 3 pièces complètement refait à neuf et très lumineux avec vue sur Tour Eiffel, situé au 2ème étage comprenant:
Une entrée avec placards aménagés, un dégagement desservant un séjour, une cuisine équipée avec réfrigérateur, plaques à induction et four neufs, deux chambres, une salle de bains et des WC séparés.
Un grande cave complète le bien et des emplacements de parking collectifs aux habitants de la résidence sont disponibles au pied de l'immeuble.
Infrastructure sportives et commerces a proximité.
Chauffage et eau chaude individuels au Gaz."
38,152415399,"Le charme du vieux bourg aux airs de village, les superbes parcs, la coulée verte sont autant d'atouts complémentaires pour la ville de Châtillon.Dans la résidence neuve COEUR CASTELLIO, vous est proposé un appartement (n°A205) de 52m² sis au 2ème étage avec ascenseur. Pièce de vie de 23m² avec espace cuisine. Entrée avec placard desservant une salle d'eau douche, WC et meuble vasque. Chambre accessible depuis le séjour et bénéficiant d'un accès au balcon. Stationnement sous-sol n°272.Chauffage et eau chaude collectifs par chaudière gaz à condesantion. Eau froide, entretien parties communes, entretien ascenseur et espaces verts communs, compris dans les provisions sur charges mensuelles et donnant lieu à une régularisation annuelle.Logement 2019Les honoraires de location TTC (à la charge du locataire) incluent le montant de rédaction des états des lieux facturé pour 120,00 euros TTC, après réalisation lors de l'entrée dans les lieux.Pour plus de détails sur ce logement, vous pouvez consulter la fiche descriptive de ce bien, sur notre site internet cmcic-locations."
39,152426775,"CHATILLON - Sur l'avenue de Verdun, dans un immeuble de 2019 - Un appartement neuf de deux pièces loué vide de 43,70 m² comprenant: une entrée, une salle de bain avec WC, un séjour-cuisine (coin cuisine équipée), et une chambre. Une place de parking en sous-sol inclus dans la location. Loyer mensuel charges comprises: 947,87 euros dont 100euros de provision pour charges. Dépôt de garantie: 847,87 euros. Honoraires à la charge du locataire: 655,50 euros TTC (dont 131,10 euros TTC d'honoraires de rédaction d'état des lieux).
Mandat N° 10. Provision sur charges 100 euros/mois, régularisation annuelle. Dépôt de garantie 845 euros. Honoraires de 656 euros TTC à la charge du locataire comprenant 131 euros pour l'état des lieux."
